ँั๊ྃ	
┌▒⊗▃⊗▒┐	
(#+_+)	I need to clean my room, defeated, lifeless
ゞ(++)	
シ(+o+)	
Σ(＋Θ＋);	
༼+ل͟+༽	donger
(´+ω+｀)	
(｡´✚ฺω✚ฺ｀｡)	
〓■●～～=□○0	bomb
m(~ー~m)～	
～(m~ー~)m	
(-Ω-メ)	Omega Nose
ʕ •ᴥ•ʔ	bear
ʕっ• ᴥ • ʔっ	bear, hug
✧･ﾟ: *✧･ﾟ:*  *:･ﾟ✧*:･ﾟ✧	sparkles
(   >ωω	
(づ￣ ³￣)づ	hug
ʕノ•ᴥ•ʔノ ︵ ┻━┻	bear, table_flip
ヽ( ´ ∇ ｀ )ヽ( ´ ∇ ｀ )ノ	dancing
(´ ▽ ` )ﾉ	smiling
❀◕ ‿ ◕❀	flower, smiling
( °٢° )( °٢° )	
((╬●∀●)	annoyed, smiling
(╬ Ò ‸ Ó)	anger, annoyed
( >д<)	
(*｀益´*)	Mad Face, anger, blush
(☞◣д◢)☞	Angry to the Right #21, anger, angry, pointing
(;｀O´)o	Angry to the Right #23, anger, sweat
(ꐦ ಠ皿ಠ )	anger
（｀Δ´）！	Angry to the Right #25, anger
(*｀Ω´*)	Angry to the Right #26, anger, blush
(╬ಠ益ಠ)	Annoyed #2, anger, annoyed, most used
(╬ﾟ◥益◤ﾟ) ╬ﾟ	anger, annoyed
(ு⁎ு)྆྆	
(╬⓪益⓪)	Angry face 2, anger, annoyed, weird
（╬ಠ益ಠ)	anger, annoyed
(●o≧д≦)o	Angry to the Right #30, anger
=͟͟͞͞( •̀д•́)))	
(๑･`▱´･๑)	Angry to the Right #32, anger, blush
༼ つ ͠° ͟ ͟ʖ ͡° ༽つ	donger, hug
(☄ฺ◣д◢)☄ฺ	I feel powerful #2, anger, scaring, strong
ꀯ(‴ꑒ᷅⺫ꑒ᷄)	Angry to the Right #35, anger
(#｀皿´)	Angry #3, anger
(ﾒﾟ皿ﾟ)	Angry to the Right #38, anger
(o｀ﾟ皿ﾟ)	Angry to the Right #39, anger
( ╬◣ 益◢)	anger, annoyed
（♯▼皿▼）	Badass, anger, glasses
( ╬◣ 益◢）y━･~	anger, annoyed
（○｀Ｏ´○）	Angry to the Right #44, anger
(; ･`д･´)	anger, sweat
｜。｀＞Д＜｜	Angry to the Right #46, anger
(; ･`д･´)​	anger, sweat
( •̀ω•́ )σ	pointing
( ´ ▽ ` )ﾉ	smiling
(´∇ﾉ｀*)ノ	Come Here Triangle Mouth, smiling
(ノ^∇^)	Side Arms, farewell, greetings, hello, salute_wave, smiling
⊂((・▽・))⊃	Hey buddy, happy, hug, hug me, smiling
(　＾∇＾)	Big Face Triangle Mouth, smiling
( ﾟ▽ﾟ)/	smiling
（‐＾▽＾‐）	Triangular smile, smiling
(“⌒∇⌒”)	Sleep Head, smiling
(*＾▽＾)／	Wink and Greet, farewell, greetings, hello, salute_wave, smiling, wink
(*~▽~)	Happy Day #12, smiling
(*≧▽≦)	Close other side, excited, happy, smiling
(*⌒∇⌒*)	blush, smiling
(*⌒▽⌒*)	blush, smiling
(/^▽^)/ (^∇^)	smiling
(￣▽￣)ノ	Greeting #4, farewell, greetings, hello, salute_wave, smiling
(￣▽+￣*)	Things Face, smiling
(゜▽゜;)	Super Little Eyes, smiling, sweat
（⌒▽⌒ゞ	Order Triangle Face, happy, smiling
(●⌒∇⌒●)	Point Big Black, happy, smiling
(❁´▽`❁)*✲ﾟ*	Excitement Look, flower, smiling, sparkles
(ノ*゜▽゜*)	Small Eyes Thing, blush, smiling
(⁰▿⁰)◜✧˖°	Throwing stars, smiling
~ヾ(＾∇＾)	Classic Smile, farewell, greetings, salute_wave, smiling
∩(︶▽︶)∩	hah!, smiling
≧(´▽｀)≦	Love Wins, smiling
ー( ´ ▽ ` )ﾉ	smiling
ヾ(´▽｀;)ゝ	Enjoy Dance, dance, dancing, smiling, sweat
ヾ(＾∇＾)	Greeting, farewell, greetings, hello, salute_wave, smiling
d=(´▽｀)=b	Thumbs Up #3, hug, hug me, smiling
o(^▽^)o	Happy Ears, pumped, smiling
Ｏ(≧∇≦)Ｏ	I'm So Excited, excited, happy, smiling
(๑꒪▿꒪)*	Cute Nose, smiling
(⁎⚈᷀᷁▿⚈᷀᷁⁎)	Star Face Mark, smiling
(≧∇≦*)	Excited #9, excited, smiling
(=^▽^=)	Smile Cute Triangle, smiling
o(*^▽^*)o	Small Hands Circle, blush, smiling
೭੧(❛▿❛✿)੭೨	Big Flower Cheek, flower, smiling
ɾ⚈▿⚈ɹ	Observing Joy, smiling
ﾍ(=￣∇￣)ﾉ	Happy Free Enjoy, smiling
φ(*⌒▽⌒)ﾉ	Arms Weird Thing, smiling
(*･▽･*)	Today Was Awesome #9, blush, smiling
≡(*′▽`)っ	Wink Smile, smiling, wink
」(￣▽￣」)	Smile Pleasure, smiling
(〃⌒∇⌒)	One Eye Down Rare, blush, smiling
〔´∇｀〕	Very Happy #2, blush, happy, smiling
(゜▼゜＊）	Snow Face, happy, smiling
໒( ͡ᵔ ▾ ͡ᵔ )७	smiling
(o^^)o	Cute dance, dancing
ヾ(^ ^ゞ	smiling
o(^^o)	Dancing #5, dancing
(o^^o)♪	Listening #5, music
(o⌒．⌒o)	blush, dopey blush, kiss, love
(=^･^=)	Simple Cat Kaomojis #10, cat, smiling
。(⌒.⌒。)	
( ﾉ^.^)ﾉ	smiling
(“⌒.⌒”)	
(≧.≦*)	anger
(*^^*)	Blushing #4, ashamed, bashful, blush, blushing, shy
(ꐦ ´͈ ᗨ `͈ )	blush, smiling
( ´͈ ॢꇴ  `͈)੭ु	blush
（ꉺᗜꉺ）	Surprised #2, blush, happy, smiling, surprised
(･ัᗜ･ั)و	smiling
✌✌(➲ ᗜ ➲)✌✌	smiling
✌✌(˵¯̴͒ꇴ¯̴͒˵)✌✌	blush
( ˙̣̣̣ↂ⃙⃙⃚᷄ᗨↂ⃙⃙⃚ )ꋧ	crying, smiling
(ᗒᗨᗕ)	Excited Cat, cat, happy, smiling
(๑’ᗢ’๑)ฅ	blush
(✤❛⃘ͫ Ʉ̮ ❛⃘ͫ)	
┌༼ ˵ ° ᗜ ° ˵ ༽┐	blush, donger, smiling
ˉ̶̡̭̭ ( ´͈ ᗨ `͈ ) ˉ̶̡̭̭	blush, smiling
(□ᗜ□)	smiling
(:D)┼─┤	
ヽ〳 ՞ ᗜ ՞ 〵ง	smiling
(∩❛ڡ❛∩)	I wanna food, yummy
(⁎⁍̴ڡ⁍̴⁎)	yummy
(≧ڡ≦*)	yummy
(*＾ڡ＾*)	Delicious #1, blush, yummy
(∩ڡ∩)	yummy
（〜^ڡ^)〜	smiling, yummy
o((*^ڡ^*))o	blush, smiling, yummy
(・ڡ・)	yummy
(＾ڡ＾)	yummy
(*⌒ڡ⌒*)	Sleep with food, blush, yummy
∩(︶ڡ︶)∩	yummy
(っ⇀⑃↼)っ	Hug #7, hug
(.づ◡﹏◡)づ.	Sad-Hug, depressed, hug, sad
(.づσ▿σ)づ.	Happiness #3, hug, smiling
(っ⇀`皿′↼)っ	Annoyed-Hug, anger, annoyed, hug
(.づ▣ ͜ʖ▣)づ.	
(つ ͡° ͜ʖ ͡°)つ	hug
(⊃ • ʖ̫ • )⊃	hug
（っ・∀・）っ	More Hugs, hug, smiling
(っ´∀｀)っ	hug, smiling
c⌒っ╹v╹ )っ	hug, smiling
(σ･з･)σ	Hug and Kiss, hug, kiss, pointing
(੭ु´･ω･`)੭ु⁾⁾	
(oﾟ▽ﾟ)o	Today is my day #2, smiling
༼つ ் ▽ ் ༽つ	donger, hug, smiling
༼つ . •́ _ʖ •̀ . ༽つ	donger, hug
╏つ ͜ಠ ‸ ͜ಠ ╏つ	hug
༼ つ ̥◕͙_̙◕͖ ͓༽つ	donger, hug
༼ つ ◕o◕ ༽つ	donger, hug
༼ つ ͡ ͡° ͜ ʖ ͡ ͡° ༽つ	donger, hug
(っಠ‿ಠ)っ	Hug #6, hug, smiling
༼ つ ◕_◕ ༽つ	donger, hug
ʕっ•ᴥ•ʔっ	Give me a Hug Human, bear, dog, hug
༼ つ ▀̿_▀̿ ༽つ	donger, glasses, hug
ʕ ⊃･ ◡ ･ ʔ⊃	bear, hug, smiling
╏つ” ⊡ 〜 ⊡ ” ╏つ	hug
(⊃｡•́‿•̀｡)⊃	Come Close, hug, smiling
(つ´∀｀)つ	Hug #3, hug, smiling
(っ*´∀｀*)っ	blush, hug, smiling
(つ▀¯▀)つ	Arms Sunglasses, glasses, hug
(つ◉益◉)つ	Angry-Hug, anger, hug
(っ˘̩╭╮˘̩)っ	hug, sad, username taken
⁽₍੭ ՞̑◞ළ̫̉◟՞̑₎⁾੭	
(੭ु｡╹▿╹｡)੭ु⁾⁾	Cute-Hug, smiling
(*´σЗ`)σ	Cute-Hug #2, pointing
(っ´▽｀)っ	Hug #10, hug, smiling
̿̿ ̿̿ ̿̿ ̿'̿'\\̵͇̿̿\\З= ( ▀ ͜͞ʖ▀) =Ε/̵͇̿̿/’̿’̿ ̿	glasses, gun
̿̿ ̿̿ ̿̿	
▄︻̷̿┻̿═━一	Sniper AWP 2, gun
( ͡°( ͡° ͜ʖ( ͡° ͜ʖ ͡°)ʖ ͡°) ͡°)	Lenny Gang, blush, happy, lenny, most used
(▀̿Ĺ̯▀̿ ̿)	Smartglasses, deal with it, glasses
̿'̿'\\̵͇̿̿\\З=( ͠° ͟ʖ ͡°)=Ε/̵͇̿̿/'̿̿ ̿ ̿ ̿ ̿ ̿	gun
(ﾉ◕ヮ◕)ﾉ*:･ﾟ✧ ✧ﾟ･: *ヽ(◕ヮ◕ヽ)	Sharing Magic, sparkles
┬┴┬┴┤ ͜ʖ ͡°) ├┬┴┬┴	Stalker Lenny, lenny, wall
( ͡°╭͜ʖ╮͡° )	Shape Lenny, lenny
(͡ ͡° ͜ つ ͡͡°)	Long Nose Lenny, lenny
(• Ε •)	
(ಥ﹏ಥ)	I'm Sorry, cry, devastated, sad
﴾͡๏̯͡๏﴿ O'RLY?	
| (• ◡•)| (❍ᴥ❍Ʋ)	smiling
(╯°□°)╯︵ ꞰOOQƎƆⱯɟ	anger
(☞ﾟヮﾟ)☞ ☜(ﾟヮﾟ☜)	Ayyyy, You!, pointing
̿ ̿ ̿'̿'\\̵͇̿̿\\З=(•_•)=Ε/̵͇̿̿/'̿'̿ ̿	gun
♪~ ᕕ(ᐛ)ᕗ	Derpy Music, music, running
༼ つ ͡° ͜ʖ ͡° ༽つ	Dinger, donger, hug, lenny
༼ つ ಥ_ಥ ༽つ	donger, hug
ヾ(⌐■_■)ノ♪	Gangnam Style, music
~(˘▾˘~)	Black Small Mouth, dancing, smiling
\\ (•◡•) /	smiling
(~˘▾˘)~	Close Eyes Wave, dancing, salute_wave, smiling
(._.) ( L: ) ( .-. ) ( :L ) (._.)	
༼ʘ̚ل͜ʘ̚༽	donger
༼ ºل͟º ༼ ºل͟º ༼ ºل͟º ༽ ºل͟º ༽ ºل͟º ༽	Slug Squad, donger
ᕦ(Ò_Óˇ)ᕤ	anger, flex
⚆ _ ⚆	Roll Eyes
(•_•) ( •_•)>⌐■-■ (⌐■_■)	Cool Bunch, Deal with it
(｡◕‿‿◕｡)	Cute Deal Person, smiling
⌐╦╦═─	Gun, gun
(☞ຈل͜ຈ)☞	Lenny Donger, lenny, pointing
˙ ͜ʟ˙	NSA Smiley, content
(•Ω•)	
(ง°ل͜°)ง	Small Eyes Box, fight
（╯°□°）╯︵( .O.)	
(っ˘ڡ˘Σ)	yummy
ಠ⌣ಠ	Angry Face #2, anger, sad, smiling
(°ロ°)☝	one more thing, pointing
( ಠ ͜ʖರೃ)	Sophisticated, lenny, monocle
╚(ಠ_ಠ)=┐	Move like Jagger
ƪ(˘⌣˘)Ʃ	smiling
( ⚆ _ ⚆ )	Worried Person, scared
(ʘᗩʘ')	My Twitter got hacked, computers
¯\\(°_O)/¯	shrug
ლ,ᔑ•ﺪ͟͠•ᔐ.ლ	Ludwig van Beethoven
(´・Ω・`)	
(° ͡ ͜ ͡ʖ ͡ °)	Unibrow
(´・Ω・)っ由	birthday
(>ლ)	Hand Hide
ಠ‿↼	Smart Wink, smiling, wink
ಠOಠ	anger
◔̯◔	Bad Black Eye, rolling eyes
◔ ⌣ ◔	Look Up, smiling
(✿´‿`)	Floral Cheeks, flower, smiling
(Ó Ì_Í)=ÓÒ=(Ì_Í Ò)	
°Д°	Chin, unicode
┬─┬﻿ ︵ /(.□. ）	Upside Down, table_upright
٩◔̯◔۶	Thinking, confused, cute, eye roll with hands up, thinking
☼.☼	Sunshine
^̮^	Pleased And Content, smiling, unicode
(>人	
〆(・∀・＠)	smiling, writing, writing a note
(^̮^)	pleased, smiling
(/) (°,,°) (/)	Zoidberg Face, crab, sparkles
(･.◤)	Hidden
(‡▼益▼)	Too Cool For You, anger, glasses, most used
(,,#ﾟДﾟ)	Yes, What?
(；¬д¬)	I Watch You #2, anger, angry, annoyed, irked, sweat
（;≧皿≦）	Angry to the Right #10, anger, angry, annoyed, irked, sleepy, sweat, tired
(╬ﾟ◥益◤ﾟ)	Furious #2, anger, annoyed, weird
[○･｀Д´･○]	Angry to the Right #13, anger, angry, annoyed, irked
૮( ᵒ̌▱๋ᵒ̌ )ა	
(⁎˃ᆺ˂)	Tensed Cat, cat
(ꐦ°᷄д°᷅)	Angry to the Right #16, anger
( ≧Д≦)	anger
(；￣Д￣）	Angry to the Right #0, anger, angry, annoyed, irked, sweat
>(;¬_¬)	annoyed, sweat
（；¬＿¬)	Sly look, anger, angry, annoyed, irked, sweat
(｡+･`ω･´)	Little angry, anger, angry
😼	Cat Face With Wry Smile, Cat With Wry Smile, Cat with Wry Smile, cat
╰( ^o^)╮╰( ^o^)╮	Guys dancing, dance, dancing, excited, smiling
₍₍ ◝(・ω・)◟ ⁾⁾	Side Dummy Dance, dance, dancing
（〜 ^∇^ )〜	Wave Arms Dance Good, dance, dancing, salute_wave, smiling
ヾ(*´ ∇ `)ﾉ	Dance Scream, dance, dancing, smiling
♪♪＼(^ω^＼)( /^ω^)/♪♪	Dummys Dance, dance, dancing, music, smiling
(._.) ƪ(‘-‘ ƪ)(ʃ ‘-‘)ʃ (/._.)/	Multiple Dance, dance, dancing
˺⁽ˆ⁰ˆ˺ ⁾˺	Little Face Dance, dance, dancing
＼(ﾟｰﾟ＼)	Dance Serious, dance, dancing
ᕕ(⌐■_■)ᕗ ♪♬	dance, dancing, music, running
( ノ・・)ノ	Serious dance #1, dance, dancing
(o^^)o(^^o)	Dancing love, dance, dancing
ヾ(^ ^ゞ	Dance whit me, dance, dancing, smiling
१ |˚–˚| ५	Rare man dance, dance, dancing
（〜^∇^ )〜	Wave arms dance, dance, dancing, salute_wave, smiling
( ﾉ･ｪ･ )ﾉ	Cute dancing, dance, dancing
( ﾉ･o･ )ﾉ	Open mouth dance, dance, dancing
ヾ( ^^ゞ)	Dance decicate, dance, dancing
┌|ﾟзﾟ|┘	Kiss and dance, dance, dancing, kiss
( /・・)ノ	Hug me and dance, dance, dancing, hug
ح˚ ௰˚ づ	Tango dance, dance, dancing
| o∵ |o	Small dance, dance, dancing
⌌⌈ ╹므╹⌉⌏	Serious Robot Dancing, dance, dancing, robot
⌎⌈c╹우╹ ⌉⌍	Robot Dancing, dance, dancing, robot
( /・・ ) ノ	Set The Music, dance, dancing, music
( ノ ^o^)ノ	Happy Dancing Guy, dance, dancing, excited, smiling
( ノ・・ )ノ	Friendly Dancing, dance, dancing
o|∵ o|	Square Man Moving, dance, dancing
~( ‘.’~)	Little Boy Dancing, dance, dancing
~( ˘▾˘~)	I Like This Music, dance, dancing, music, smiling
＼(ﾟ ｰﾟ＼)	Feel The Moves, dance, dancing
(〜^∇^)〜	Feel That Move Baby, dance, dancing, smiling
👉👈	
^._.^= ∫	Cats, cat
щ(ಥ◡ಥ)щ	Try Not to Cry, smiling
(@~_@~)	
👩‍❤️‍💋‍👨	Kiss: Woman, Man, heart, kiss
👨‍❤️‍💋‍👨	Kiss (Man, Man), Kiss: Man, Man, heart, kiss
👩‍❤️‍💋‍👩	Kiss (Woman, Woman), Kiss: Woman, Woman, heart, kiss
👩‍❤️‍👨	Couple With Heart: Woman, Man, Couple with Heart: Woman, Man, heart
(*´ο`*)	Sleepy and Surprised, blush, sleepy, surprised, tired
ヾ(￣0￣ )ノ	Singing Passion
＼（´Ｏ｀）／	I Want to Sleep, sad, sleepy, tired
(-_-) zzz	Sleep, asleep, sleepy, tired
(。-ω-)zzz	Cute sleeping, asleep, sleepy, tired
Σ(￣。￣ノ)	Breathing
(´～`)	Afraid #2, sleepy, tired
ε-(´・｀)	Hurry #2, sleepy, tired
＼(o￣∇￣o)/	Stretching, sleepy, smiling, tired
［(－－)］zzz	Heavy Sleep, asleep, sleepy, tired
(-, - )…zzzZZZ	asleep, sleepy
(´〜｀*) zzz	Confused Sleep, asleep, sleepy, tired
(∪｡∪)｡｡｡zzz	Cute sleeping #3, asleep, sleepy, tired
ヾ(。￣□￣)ﾂ	Run Away, running, sleepy, tired
┻┻︵⁞༎ຶ﹏༎ຶ⁞︵┻┻	table_flip
( ┛◉Д◉)┛ 彡┻━┻	Crazy Boy, table_flip
( ノ_)ノ ~┻━┻	table_flip
┻━┻ ︵﻿ ¯\\_༼ᴼل͜ᴼ༽_/¯ ︵ ┻━┻	Double Flip, donger, shrug, table_flip
┗[© ♒ ©]┛ ︵ ┻━┻	robot, robot flipping tables, table_flip
(ﾉಥ益ಥ）ﾉ ┻━┻	Flipping table sob, table_flip
─≡Σ(╯°□°）╯︵ ┻━┻	table_flip
(ﾉ)ﾉ ┫･’･┻┻･’･	table_flip
(┛❍ᴥ❍ )┛彡┻━┻	Jake The Dog, dog, table_flip
( ノ￣ー￣）ノ　┫〝〟∵	Spilling Out, table_flip
(┛ಠДಠ)┛ 彡┻━┻	Im Mad At You Damn It, anger, table_flip
(_)~︵ ┻━┻	table_flip
┻━┻ ︵ ლ(⌒⌒ლ)	sad, table_flip
/(òó)┛ 彡┻━┻	table_flip
(/#_)/~┻┻〃	blush, table_flip
(╯°□°)╯ ︵ ┻━┻	Flipper Kid, anger, table_flip
( ノ)ノ　┫∵：．	table_flip
(メ–)ノノ。。。┻┻	Throwing So Far, table_flip
┻━┻ ︵ ¯\\ (ツ)/¯ ︵ ┻━┻	I Don't Care #2, shrug, table_flip
┬─┬ノ( ◕◡◕ ノ)	Reverse Table Flip, smiling, table_flip, table_upright
༼ ᕤ ºل͟º ༽ᕤ ︵┻━┻	Flipping #0, donger, table_flip
‎(╯°□°)╯︵ ɐɐ	anger
ノಠ益ಠノ彡┻━┻	Angry table-flip, anger, table_flip
(┛◉Д◉) ┛彡┻━┻	Fuck this table, table_flip
(ノಠ益ಠ) ノ彡 ┻━┻	Fuck this table #10, anger, table_flip
༼ﾉຈل͜ຈ༽ﾉ︵ ┻━┻	Fuck this table #5, donger, table_flip
(ﾉ｡)ﾉﾐ┻┻	table_flip
┻━┻ ︵ヽ(`Д´)ﾉ︵﻿ ┻━┻	Fuck this table #9, anger, table_flip
(╯ಠヮರ)╯︵ ┻━┻	Am so evil, muahaha, smiling, table_flip
(ノʘ言ʘ)ﾉ ⌒┫ ┻ ┣ ┳☆(>｡☆)	anger, table_flip
┣ﾍ(^▽^ﾍ)Ξ(ﾟ▽ﾟ*)ﾉ┳━┳ ~♪	music, smiling, table_upright
┳━┳ ヽ(ಠل͜ಠ)ﾉ'>┳━┳ ヽ(ಠل͜ಠ)ﾉ	table_upright
┬─┬ノ( º _ ºノ)'>┬─┬ノ( º _ ºノ)	table_upright
(╯°Д°)╯︵/(.□ . \\)'>(╯°Д°)╯︵/(.□ . \\)	
(˚Õ˚)ر ~~~~╚╩╩╝'>(˚Õ˚)ر ~~~~╚╩╩╝	
ヽ(ຈل͜ຈ)ﾉ︵ ┻━┻'>ヽ(ຈل͜ຈ)ﾉ︵ ┻━┻	table_flip
(ノಠ益ಠ)ノ彡┻━┻'>(ノಠ益ಠ)ノ彡┻━┻	anger, table_flip
(╯°□°)╯︵ ┻━┻'>(╯°□°)╯︵ ┻━┻	anger, table_flip
(┛◉Д◉)┛彡┻━┻'>(┛◉Д◉)┛彡┻━┻	table_flip
(☞ﾟヮﾟ)☞ ┻━┻'>(☞ﾟヮﾟ)☞ ┻━┻	pointing, table_flip
•|龴◡龴|•	Smug, smiling
╭〻◕ `´◕〻╮	
(｡◝‿◜ ｡)	Snooty Chinese Face, smiling
੧|‾́︶ ‾́ |੭	Oh Yeah My Man, smiling
( ￣^￣ )	Big Smug
/╲/╭༼ຈຈل͜ຈຈ༽╮/╱﻿	Four-Eyed Arachnid, donger, spider
(✩꒳✩)	Star Eyes Boy
(￣ω￣; )	Vain Boy, sweat
〳ᓀ ﹏ ᓂ 〵	Triangle Mad Man, anger
(꒵-꒵)	Its Okay Bro
(∗´꒳`)	Vain Person
/╲/╭⁞ ರ ͜ʖ ರೃ ⁞╮/╱﻿	Monocle-Spider, lenny, monocle, spider
(´꒳`∗)	Bit Secure
໒(• ŏᴗŏ•)७	KimYe Baby, smiling
(´(ｴ)｀)	bear
(｀^ ´)	Angry Face Smug, anger
（￣～￣）	Conceited Person, unimpressed
(꒵ ꜅ ꒵)	See My Gold
(￣へ￣）	Snooty Man
(｀ڼ´ )	Baby Smug, anger
(- 、-)	Look My Money, money
（’へ ’）	Sad Smug, sad
(꒡ꜙ ꒡)	Men Smug
(｀＾´ )ノ	I Can With This, anger
§Ծ ᴗ Ծ§	Monkey Face Smug, monkey, smiling
(￣^￣)	Japanese, gloating, smug
(￣^￣ﾒ)＼(_ _ ;)	Nose up #3, sweat
ρ( ￣ﾍ￣ ﾒ)	Mad Grumpy, anger
（￣ ＾ ￣）	Big Face Smug
（ 咒 ）	Groos Man
¬‿¬	Smirk Smile, smiling, smirk
( ˘ ͜ʖ ˘)	lenny, satisfied lenny
(´ ꒳` )	Litle Smug
ᗜԅ(⇀︿⇀)ᓄ-¤]═────	annoyed, pointing, sword
•̀.̫ •́✧	Snooty Boy Face
⚈ ̫ ⚈	Smug
( ￣ω￣ )	Vain Man
¯\\_༼ ಥ ‿ ಥ ༽_/¯	Slug Shrug, donger, shrug, smiling
(⚈ ̫ ⚈)	Curious Little Face
( ´ ｰ `)	Sadness Smug, sad
(^▽^)◕ ◡ ◕	smiling
《《o(≧◇≦)o》	excited
o(^∀^*)o	I'm Pure Bliss, smiling
o(^◇^)o	smiling
⌒°(❛ᴗ❛)°⌒	Pretty face, smiling
o(≧∇≦o)\tσ(≧ε≦ｏ)	excited, smiling
o(^▽^)o\tฺ	smiling
Ｏ(≧▽≦)Ｏ	Over Excited, excited, happy, smiling
(⊙＿⊙')	yo wtf face
⊙.☉ ❂.❂	
🤼‍♂️	Men Wrestling, fight
🤜👊🤛	
🏃‍♀️🤼‍♀️🦶	
🗣😡🤬	anger
😭🗣🚫	
🤜✊🤛👊	
＼ʕ •ᴥ•ʔ＼ ／ʕ •ᴥ•ʔ／	bear
ʕ　·ᴥ·ʔ ʕ·ᴥ·　ʔ	bear
Σʕﾟᴥﾟﾉʔﾉ “φʕ•ᴥ•oʔ	bear
ʕᴥ·　ʔ ʕ •ᴥ•ʔ	bear
( ‾ʖ̫‾)	keep calm and carry on, most used
☞ó ͜つò☞	most used, pointing
( ͡° ͜ʖ ͡°)╭∩╮	lenny, middle finger, most used
（￣ε￣ʃƪ）	Kissing #3, kiss, most used
•́ε•̀٥	I'll kiss you, kiss, most used
(╯ ͠° ͟ʖ ͡°)╯┻━┻	most used, table_flip
( ಠ ͜ʖಠ)	lenny, most used
(ง ͡ʘ ͜ʖ ͡ʘ)ง	Big Face Excited, fight, lenny, most used
(‡ಠ╭╮ಠ)	anger, most used
(｀∀´)Ψ	Devil #10, anger, crafty, devil, evil, most used, smiling
( •̀ᴗ•́ )و ̑̑	Devil face, devil, most used, smiling
ʚ(*´꒳`*)ɞ	Kawaii face #101, angel, blush, most used
ಠ▄ಠ	Hitler, anger, most used
ᕦ(ò_óˇ)	Flexing Biceps, anger, flex, most used, strong
٩(^ᴗ^)۶	Yipeee!, most used, smiling
ᕕ( ͡° ͜ʖ ͡°)ᕗ	Cheerful #1, lenny, most used, running
(☝◞‸◟)☞	Embarassed #1, most used, pointing
ᕕ( ཀ ʖ̯ ཀ)ᕗ	Crying Wail, cry, crying, most used, running
ᕙ(▀̿̿Ĺ̯̿̿▀̿ ̿) ᕗ	Arrogant Chad, flex, glasses, most used
(ó﹏ò｡)	On the Verge, most used
凸( •̀_•́ )凸	Devil Middle Finger, devil, middle finger, most used
✌.|•͡˘‿•͡˘|.✌	Peace, blush, happy, most used, smiling
ฅ^•ﻌ•^ฅ	Kitten Paws, cat, dog, most used
︻╦╤─	AK - 47, gun, most used
┌П┐(►˛◄’!)	Giving you the Finger, middle finger, most used
ཀ ʖ̯ ཀ	most used
(ᗒᗣᗕ)՞	Angry and Sad, anger, angry, japanese, most used, negative emotions, sad
凸༼ຈل͜ຈ༽凸	Weird Gross Guy, donger, middle finger, most used
ɿ(｡･ɜ･)ɾⓌⓗⓨ?	Tell Me Why?, most used
щ（ﾟДﾟщ）	Why??, most used
»-(¯`·.·´¯)->Text <-(¯`·.·´¯)-«	archery, most used
(｢๑•₃•)｢ ʷʱʸ?	Why Hands, most used
◕‿↼	Arrow Wink, most used, smiling, unicode, wink, winking
(⩺_⩹)	He does look mad at you, anger, angry
༽◺_◿༼	anger, angry, bad mood
(¬▂¬)	Whatever #1, anger, angry, annoyed
(눈_눈)	Orly, anger, angry, annoyed, negative emotions
(¬､¬)	Whatever #3, anger, angry, annoyed, irked, shifty
(`A´)	Raging, anger, angry
(⸅⸟⸄)	anger, angry, bad mood
(⩺︷⩹)	anger, angry
▽д▽）	anger, angry
-`д´-	Shine, anger, angry, annoyed, irked
(’益’)	Pissed Off #1, anger, angry
〴⋋_⋌〵	So Angry, anger, angry
ᕙ( ︡’︡益’︠)ง	Mad Man Punch, anger, angry, fight, strong
(◣_(◣_(◣_◢)_◢)_◢)	Angry Friends, anger, angry
٩ (╬ʘ益ʘ╬) ۶	Raised in Anger #8, anger, angry, annoyed
( ง `ω´ )۶	Angry woman, anger, angry
۹( ÒہÓ )۶	Anger excited, anger, angry
(╬≖_≖)	Serious unhappy guy, anger, angry, annoyed
୧༼ ಠ益ಠ ༽୨	Angry at life #3, anger, angry, donger
(｀д´)ゝ	Salute #9, anger, angry, salute_wave
⸨◺_◿⸩	anger, angry
(⦩_⦨)	anger, angry
-(`෴´)-	anger, angry, mustache
┗(｀o ´)┓	Anger Bad, anger, angry, dancing
꒰｡•`ｪ´•｡꒱۶	Anger cloud, anger, angry
Ψ(`_´ # )↝	Devil #17, anger, angry, bad mood, devil
☜(`o´)	Order, anger, angry, bad mood, pointing
(˘෴˘)	bad mood, mustache
(⏕)	bad mood
(▪‗▪)	bad mood
(ᕵ﹏ᕴ)	bad mood
(ˑ…ˑ)	bad mood
=(ˑ‗ˑ)=	bad mood
(ᕘ⸟ᕚ)	bad mood
(⊳…⊲)	bad mood
(⁍﹏⁌)	bad mood
(⟢﹏⟣)	bad mood
（＞_＜）	bad mood
(ò‗ó)	anger, bad mood
(ò…ó)	anger, bad mood
(Ф_Ф)	bad mood
(ᖛ‗ᖜ)	bad mood
ᕴｰᴥｰᕵ	bad mood
ʕ⁀ᴥ⁀ʔ	bear
・㉨・	Bear Only Eyes, bear
ˁ˙˟˙ˀ	Stumped Bear, bear
❃ႣᄎႣ❃	Swirls, bear
ʕᵔᴥᵔʔ	A Lovely bear, bear
ʕᵕᴥᵕʔ	bear
ʢᵕ﹏ᵕʡ	bear
(๏㉨๏)	Round Bear, bear
(ó㉨ò)	Strange Bear, bear, bear cub
